month,product_group_id,product_group_name,market_revenue,revenue_amazon
2025-04-01,8,Integrated Stovetops,1278334464.0,132826736.0
2025-05-01,8,Integrated Stovetops,1480033408.0,122060200.0
2025-06-01,8,Integrated Stovetops,1405138944.0,118037808.0
2025-07-01,8,Integrated Stovetops,1595933440.0,129792624.0
2025-08-01,8,Integrated Stovetops,1713246464.0,149439632.0
2025-09-01,8,Integrated Stovetops,1504457728.0,151273312.0
2025-10-01,8,Integrated Stovetops,1730113408.0,150900496.0
2025-11-01,8,Integrated Stovetops,1495870976.0,134962832.0
2025-12-01,8,Integrated Stovetops,1782946560.0,152323728.0
2025-01-01,9,Cooking Appliances,1742635904.0,159750720.0
2025-02-01,9,Cooking Appliances,1592692608.0,150341120.0
2025-03-01,9,Cooking Appliances,1843658368.0,170337728.0
2025-04-01,9,Cooking Appliances,1420044160.0,134162496.0
2025-05-01,9,Cooking Appliances,1377513728.0,123001720.0
2025-06-01,9,Cooking Appliances,1418109440.0,141297136.0
2025-07-01,9,Cooking Appliances,1596517504.0,138962656.0
2025-08-01,9,Cooking Appliances,1373405312.0,146887120.0
2025-09-01,9,Cooking Appliances,1456321664.0,140612704.0
2025-10-01,9,Cooking Appliances,1473018496.0,153232912.0
2025-11-01,9,Cooking Appliances,1367256320.0,132424568.0
2025-12-01,9,Cooking Appliances,1528617856.0,134771888.0
2025-01-01,10,Baking Ovens,1658556544.0,179915888.0
2025-02-01,10,Baking Ovens,1609326336.0,157773488.0
2025-03-01,10,Baking Ovens,1101728000.0,121745576.0
2025-04-01,10,Baking Ovens,1227922304.0,131249480.0
2025-05-01,10,Baking Ovens,1354877568.0,143705392.0
2025-06-01,10,Baking Ovens,1596796160.0,170735728.0
2025-07-01,10,Baking Ovens,1768862720.0,175221840.0
2025-08-01,10,Baking Ovens,1799977344.0,174346208.0
2025-09-01,10,Baking Ovens,1777543936.0,154697984.0
2025-10-01,10,Baking Ovens,1585505920.0,157598896.0
2025-11-01,10,Baking Ovens,1676815488.0,186634832.0
2025-12-01,10,Baking Ovens,1443216896.0,140678512.0
2025-01-01,11,Climate Control Units,1000000000.0,122783144.0
2025-02-01,11,Climate Control Units,1000000000.0,146662656.0
2025-03-01,11,Climate Control Units,1000000000.0,144389216.0
2025-04-01,11,Climate Control Units,1000000000.0,141804256.0
2025-05-01,11,Climate Control Units,1000000000.0,145443360.0
2025-06-01,11,Climate Control Units,1000000000.0,143190912.0
2025-07-01,11,Climate Control Units,1000000000.0,149413696.0
2025-08-01,11,Climate Control Units,1000000000.0,150778480.0
2025-09-01,11,Climate Control Units,1000000000.0,140518560.0
2025-10-01,11,Climate Control Units,1000000000.0,140425760.0
2025-11-01,11,Climate Control Units,1000000000.0,135650768.0
2025-12-01,11,Climate Control Units,1000000000.0,142794256.0
2025-01-01,13,Digital Tablets,3376442880.0,397129472.0
2025-02-01,13,Digital Tablets,3426045952.0,486320960.0
2025-03-01,13,Digital Tablets,3424342272.0,429866400.0
2025-04-01,13,Digital Tablets,3248613120.0,429791840.0
2025-05-01,13,Digital Tablets,3148312576.0,426612288.0
2025-06-01,13,Digital Tablets,2811101184.0,404123360.0
2025-07-01,13,Digital Tablets,2926474240.0,358049216.0
2025-08-01,13,Digital Tablets,2894648576.0,393113472.0
2025-09-01,13,Digital Tablets,2871036416.0,430974208.0
2025-10-01,13,Digital Tablets,3216468224.0,426851904.0
2025-11-01,13,Digital Tablets,2754453504.0,423359936.0
2025-12-01,13,Digital Tablets,2765658624.0,433761312.0
2025-01-01,14,Display Screens,1630844544.0,570646784.0
2025-02-01,14,Display Screens,1474646528.0,545212672.0
2025-03-01,14,Display Screens,1427143424.0,618461440.0
2025-04-01,14,Display Screens,1464390912.0,557839360.0
2025-05-01,14,Display Screens,1605919744.0,595835840.0
2025-06-01,14,Display Screens,1465286784.0,551174336.0
2025-07-01,14,Display Screens,1675808512.0,647646592.0
2025-08-01,14,Display Screens,1522508288.0,625039616.0
2025-09-01,14,Display Screens,1499458560.0,610537088.0
2025-10-01,14,Display Screens,1319026944.0,460185280.0
2025-11-01,14,Display Screens,1374741632.0,487098560.0
2025-12-01,14,Display Screens,1330869888.0,553549760.0
2025-01-01,15,Mobile Phones & Refurbished Devices,37701656576.0,2076184320.0
2025-02-01,15,Mobile Phones & Refurbished Devices,37265690624.0,2122730624.0
2025-03-01,15,Mobile Phones & Refurbished Devices,36735471616.0,1971818368.0
2025-04-01,15,Mobile Phones & Refurbished Devices,39297462272.0,1990607744.0
2025-05-01,15,Mobile Phones & Refurbished Devices,34853134336.0,1823691904.0
2025-06-01,15,Mobile Phones & Refurbished Devices,36719669248.0,2207643648.0
2025-07-01,15,Mobile Phones & Refurbished Devices,36215726080.0,2222405120.0
2025-08-01,15,Mobile Phones & Refurbished Devices,37040304128.0,2392220160.0
2025-09-01,15,Mobile Phones & Refurbished Devices,36831948800.0,2324229120.0
2025-10-01,15,Mobile Phones & Refurbished Devices,39086690304.0,2424621824.0
2025-11-01,15,Mobile Phones & Refurbished Devices,40874254336.0,2252973312.0
2025-12-01,15,Mobile Phones & Refurbished Devices,34736422912.0,2271796992.0
2025-01-01,16,Flat-Screen TVs,12574516224.0,931267456.0
2025-02-01,16,Flat-Screen TVs,12637270016.0,918619840.0
2025-03-01,16,Flat-Screen TVs,11469774848.0,897741568.0
2025-04-01,16,Flat-Screen TVs,12086554624.0,958280000.0
2025-05-01,16,Flat-Screen TVs,11427307520.0,923956672.0
2025-06-01,16,Flat-Screen TVs,12541775872.0,947631808.0
2025-07-01,16,Flat-Screen TVs,13539229696.0,931811328.0
2025-08-01,16,Flat-Screen TVs,13371667456.0,937538624.0
2025-09-01,16,Flat-Screen TVs,13102224384.0,939648000.0
2025-10-01,16,Flat-Screen TVs,11295477760.0,953650624.0
2025-11-01,16,Flat-Screen TVs,11056933888.0,905620928.0
2025-12-01,16,Flat-Screen TVs,11979872256.0,913454976.0
2025-01-01,17,Floor Cleaning Devices,4835698688.0,556530816.0
2025-02-01,17,Floor Cleaning Devices,4982399488.0,709450496.0
2025-03-01,17,Floor Cleaning Devices,5269192192.0,674364096.0
2025-04-01,17,Floor Cleaning Devices,5162731008.0,730556544.0
2025-05-01,17,Floor Cleaning Devices,5323849728.0,681528128.0
2025-06-01,17,Floor Cleaning Devices,5616859136.0,830113664.0
2025-07-01,17,Floor Cleaning Devices,5746004480.0,758442176.0
2025-08-01,17,Floor Cleaning Devices,4815680000.0,728714752.0
2025-09-01,17,Floor Cleaning Devices,5252448256.0,652684288.0
2025-10-01,17,Floor Cleaning Devices,5058684928.0,686596544.0
2025-11-01,17,Floor Cleaning Devices,5155019776.0,667166592.0
2025-12-01,17,Floor Cleaning Devices,4972243456.0,676146048.0
2025-01-01,18,Fabric Care Appliances,1494492288.0,225220928.0
2025-02-01,18,Fabric Care Appliances,1377863552.0,225514432.0
2025-03-01,18,Fabric Care Appliances,1369850496.0,218265952.0
2025-04-01,18,Fabric Care Appliances,1340836864.0,224949056.0
2025-05-01,18,Fabric Care Appliances,1311872640.0,210597072.0
2025-06-01,18,Fabric Care Appliances,1368807424.0,218157040.0
2025-07-01,18,Fabric Care Appliances,1381004160.0,209263680.0
2025-08-01,18,Fabric Care Appliances,1444785408.0,220317088.0
2025-09-01,18,Fabric Care Appliances,1408664960.0,226006016.0
2025-10-01,18,Fabric Care Appliances,1439832960.0,232763792.0
2025-11-01,18,Fabric Care Appliances,1523298048.0,236898624.0
2025-12-01,18,Fabric Care Appliances,1565600256.0,234765952.0
2025-01-01,19,Electric Cookware,1000000000.0,144452736.0
2025-02-01,19,Electric Cookware,1000000000.0,141030512.0
2025-03-01,19,Electric Cookware,1000000000.0,141274816.0
2025-04-01,19,Electric Cookware,1000000000.0,141737632.0
2025-05-01,19,Electric Cookware,1000000000.0,153136256.0
2025-06-01,19,Electric Cookware,1000000000.0,139230144.0
2025-07-01,19,Electric Cookware,1000000000.0,154988688.0
2025-08-01,19,Electric Cookware,1000000000.0,146972832.0
2025-09-01,19,Electric Cookware,1000000000.0,147739472.0
2025-10-01,19,Electric Cookware,1000000000.0,142149008.0
2025-11-01,19,Electric Cookware,1000000000.0,153465152.0
2025-12-01,19,Electric Cookware,1000000000.0,149178960.0
2025-01-01,21,Smart Wearables,2415575808.0,211421440.0
2025-02-01,21,Smart Wearables,2350829824.0,212772720.0
2025-03-01,21,Smart Wearables,2238564352.0,209901888.0
2025-04-01,21,Smart Wearables,2388943104.0,206227424.0
2025-05-01,21,Smart Wearables,2417750272.0,212538560.0
2025-06-01,21,Smart Wearables,2281936896.0,208682352.0
2025-07-01,21,Smart Wearables,2378748672.0,214957440.0
2025-08-01,21,Smart Wearables,2323694848.0,199408240.0
2025-09-01,21,Smart Wearables,2458033920.0,203552480.0
2025-10-01,21,Smart Wearables,2196224768.0,192340464.0
2025-11-01,21,Smart Wearables,2377332736.0,196853280.0
2025-12-01,21,Smart Wearables,2168130304.0,190164912.0
2025-01-01,23,Hot Beverage Machines,1820958208.0,254745152.0
2025-02-01,23,Hot Beverage Machines,1738858624.0,244664064.0
2025-03-01,23,Hot Beverage Machines,1729166464.0,295725824.0
2025-04-01,23,Hot Beverage Machines,1632522368.0,312042528.0
2025-05-01,23,Hot Beverage Machines,1496896640.0,318171232.0
2025-06-01,23,Hot Beverage Machines,1550730496.0,304193216.0
2025-07-01,23,Hot Beverage Machines,1670000640.0,243003776.0
2025-08-01,23,Hot Beverage Machines,1701048320.0,286980352.0
2025-09-01,23,Hot Beverage Machines,1600556928.0,314286080.0
2025-10-01,23,Hot Beverage Machines,1428579200.0,338804064.0
2025-11-01,23,Hot Beverage Machines,1592604928.0,348648256.0
2025-12-01,23,Hot Beverage Machines,1641961344.0,338162336.0
2025-01-01,26,Kitchen Prep Appliances,1431501952.0,213038080.0
2025-02-01,26,Kitchen Prep Appliances,1450849792.0,235483824.0
2025-03-01,26,Kitchen Prep Appliances,1444254720.0,232091728.0
2025-04-01,26,Kitchen Prep Appliances,1501209856.0,244901328.0
2025-05-01,26,Kitchen Prep Appliances,1526012672.0,225951296.0
2025-06-01,26,Kitchen Prep Appliances,1586158976.0,237070832.0
2025-07-01,26,Kitchen Prep Appliances,1589548544.0,220445328.0
2025-08-01,26,Kitchen Prep Appliances,1627417472.0,233603664.0
2025-09-01,26,Kitchen Prep Appliances,1374409600.0,219877024.0
2025-10-01,26,Kitchen Prep Appliances,1578254336.0,236882080.0
2025-11-01,26,Kitchen Prep Appliances,1459298688.0,225619376.0
2025-12-01,26,Kitchen Prep Appliances,1631837440.0,230411184.0
2025-01-01,27,Electric Razors,1000000000.0,240014224.0
2025-02-01,27,Electric Razors,1000000000.0,233893184.0
2025-03-01,27,Electric Razors,1000000000.0,259559600.0
2025-04-01,27,Electric Razors,1000000000.0,249776256.0
2025-05-01,27,Electric Razors,1000000000.0,244907408.0
2025-06-01,27,Electric Razors,1000000000.0,245897088.0
2025-07-01,27,Electric Razors,1000000000.0,241714272.0
2025-08-01,27,Electric Razors,1000000000.0,241322272.0
2025-09-01,27,Electric Razors,1000000000.0,238078944.0
2025-10-01,27,Electric Razors,1000000000.0,248369840.0
2025-11-01,27,Electric Razors,1000000000.0,252713872.0
2025-12-01,27,Electric Razors,1000000000.0,251213040.0
2025-01-01,29,All-in-One Printers & Printers,1000000000.0,222267408.0
2025-02-01,29,All-in-One Printers & Printers,1000000000.0,209544288.0
2025-03-01,29,All-in-One Printers & Printers,1000000000.0,208144656.0
2025-04-01,29,All-in-One Printers & Printers,1000000000.0,209575328.0
2025-05-01,29,All-in-One Printers & Printers,1000000000.0,211345200.0
2025-06-01,29,All-in-One Printers & Printers,1000000000.0,208882832.0
2025-07-01,29,All-in-One Printers & Printers,1000000000.0,194082320.0
2025-08-01,29,All-in-One Printers & Printers,1000000000.0,207050912.0
2025-09-01,29,All-in-One Printers & Printers,1000000000.0,192369824.0
2025-10-01,29,All-in-One Printers & Printers,1000000000.0,196363088.0
2025-11-01,29,All-in-One Printers & Printers,1000000000.0,211107952.0
2025-12-01,29,All-in-One Printers & Printers,1000000000.0,207331088.0
2025-01-01,30,Electric Kettles & Heaters,1000000000.0,130403496.0
2025-02-01,30,Electric Kettles & Heaters,1000000000.0,129952120.0
2025-03-01,30,Electric Kettles & Heaters,1000000000.0,130313936.0
2025-04-01,30,Electric Kettles & Heaters,1000000000.0,135481776.0
2025-05-01,30,Electric Kettles & Heaters,1000000000.0,131586416.0
2025-06-01,30,Electric Kettles & Heaters,1000000000.0,134586288.0
2025-07-01,30,Electric Kettles & Heaters,1000000000.0,137021792.0
2025-08-01,30,Electric Kettles & Heaters,1000000000.0,134898544.0
2025-09-01,30,Electric Kettles & Heaters,1000000000.0,128228232.0
2025-10-01,30,Electric Kettles & Heaters,1000000000.0,129045328.0
2025-11-01,30,Electric Kettles & Heaters,1000000000.0,127309984.0
2025-12-01,30,Electric Kettles & Heaters,1000000000.0,127291328.0
2025-01-01,34,Sandwich Makers & Grills,1000000000.0,153069696.0
2025-02-01,34,Sandwich Makers & Grills,1000000000.0,144283168.0
2025-03-01,34,Sandwich Makers & Grills,1000000000.0,165691200.0
2025-04-01,34,Sandwich Makers & Grills,1000000000.0,148980736.0
2025-05-01,34,Sandwich Makers & Grills,1000000000.0,159157840.0
2025-06-01,34,Sandwich Makers & Grills,1000000000.0,145381696.0
2025-07-01,34,Sandwich Makers & Grills,1000000000.0,145950032.0
2025-08-01,34,Sandwich Makers & Grills,1000000000.0,160567056.0
2025-09-01,34,Sandwich Makers & Grills,1000000000.0,147798368.0
2025-10-01,34,Sandwich Makers & Grills,1000000000.0,149254832.0
2025-11-01,34,Sandwich Makers & Grills,1000000000.0,148665664.0
2025-12-01,34,Sandwich Makers & Grills,1000000000.0,170339088.0
2025-01-01,36,Mice & Keyboards,1371657088.0,442736192.0
2025-02-01,36,Mice & Keyboards,1366014720.0,430334080.0
2025-03-01,36,Mice & Keyboards,1448587648.0,438897504.0
2025-04-01,36,Mice & Keyboards,1474579712.0,442150496.0
2025-05-01,36,Mice & Keyboards,1461863808.0,434626816.0
2025-06-01,36,Mice & Keyboards,1510027648.0,411467904.0
2025-07-01,36,Mice & Keyboards,1432274816.0,406119040.0
2025-08-01,36,Mice & Keyboards,1383759104.0,401264128.0
2025-09-01,36,Mice & Keyboards,1623630592.0,364899936.0
2025-10-01,36,Mice & Keyboards,1399692672.0,404481984.0
2025-11-01,36,Mice & Keyboards,1411699840.0,408627744.0
2025-12-01,36,Mice & Keyboards,1830246400.0,509913600.0
2025-01-01,39,Desktop Computers,1615287168.0,368655968.0
2025-02-01,39,Desktop Computers,1377597312.0,445762240.0
2025-03-01,39,Desktop Computers,1534195584.0,411407264.0
2025-04-01,39,Desktop Computers,1431290112.0,420614688.0
2025-05-01,39,Desktop Computers,1518394112.0,490726560.0
2025-06-01,39,Desktop Computers,1475207936.0,455162368.0
2025-07-01,39,Desktop Computers,1514966016.0,482865728.0
2025-08-01,39,Desktop Computers,1268013568.0,434567584.0
2025-09-01,39,Desktop Computers,1335771136.0,416513792.0
2025-10-01,39,Desktop Computers,1638975104.0,508716192.0
2025-11-01,39,Desktop Computers,1643966080.0,528585024.0
2025-12-01,39,Desktop Computers,1268545408.0,439622336.0
2025-01-01,40,Audio Headsets,3373971200.0,524636416.0
2025-02-01,40,Audio Headsets,2739803392.0,409773568.0
2025-03-01,40,Audio Headsets,3800110336.0,468462368.0
2025-04-01,40,Audio Headsets,4018216448.0,478432224.0
2025-05-01,40,Audio Headsets,3548718592.0,482983584.0
2025-06-01,40,Audio Headsets,4053675776.0,504946720.0
2025-07-01,40,Audio Headsets,3743869440.0,512984000.0
2025-08-01,40,Audio Headsets,4007703296.0,452556768.0
2025-09-01,40,Audio Headsets,3918088448.0,409160992.0
2025-10-01,40,Audio Headsets,3539537664.0,416140352.0
2025-11-01,40,Audio Headsets,3214111488.0,412297600.0
2025-12-01,40,Audio Headsets,3752473344.0,444555872.0
2025-01-01,43,Communication Gadgets,1464682624.0,349746976.0
2025-02-01,43,Communication Gadgets,1524531072.0,376692096.0
2025-03-01,43,Communication Gadgets,1553068928.0,359185952.0
2025-04-01,43,Communication Gadgets,1588037760.0,333256864.0
2025-05-01,43,Communication Gadgets,1565173760.0,397296832.0
2025-06-01,43,Communication Gadgets,1533703552.0,374677376.0
2025-07-01,43,Communication Gadgets,1687126656.0,400499104.0
2025-08-01,43,Communication Gadgets,1576289408.0,359214496.0
2025-09-01,43,Communication Gadgets,1489912320.0,352446688.0
2025-10-01,43,Communication Gadgets,1546747776.0,358471968.0
2025-11-01,43,Communication Gadgets,1540758272.0,339449344.0
2025-12-01,43,Communication Gadgets,1542647040.0,384947232.0
